RecordId,StudentId,StudentName,Gender,Course,Skill,Score,Attendance,SessionDate
1280,160,Shaikha Al Qubaisi,Female,Python Basics,OOP,56,Present,2024-08-02
1281,161,Salama Al Qasimi,Female,Python Basics,Loops,100,Present,2024-09-01
1282,161,Salama Al Qasimi,Female,Python Basics,Files,83,Present,2024-08-07
1283,161,Salama Al Qasimi,Female,Python Basics,Debugging,92,Present,2024-08-14
1284,161,Salama Al Qasimi,Female,Python Basics,OOP,90,Present,2024-09-27
1285,161,Salama Al Qasimi,Female,Python Basics,Files,87,Present,2024-08-30
1286,161,Salama Al Qasimi,Female,Python Basics,Functions,86,Present,2024-07-17
1287,161,Salama Al Qasimi,Female,Python Basics,Debugging,79,Present,2024-07-07
1288,161,Salama Al Qasimi,Female,Python Basics,OOP,91,Present,2024-07-15
1289,162,Noora Al Suwaidi,Female,Data Analysis,Power BI,63,Present,2024-08-18
1290,162,Noora Al Suwaidi,Female,Data Analysis,Statistics,91,Present,2024-09-02
1291,162,Noora Al Suwaidi,Female,Data Analysis,Data Cleaning,53,Present,2024-08-27
1292,162,Noora Al Suwaidi,Female,Data Analysis,Visualization,83,Present,2024-07-06
1293,162,Noora Al Suwaidi,Female,Data Analysis,Statistics,94,Absent,2024-08-18
1294,162,Noora Al Suwaidi,Female,Data Analysis,Excel,81,Present,2024-08-27
1295,162,Noora Al Suwaidi,Female,Data Analysis,SQL Basics,72,Present,2024-09-06
1296,162,Noora Al Suwaidi,Female,Data Analysis,Visualization,99,Present,2024-07-09
1297,163,Mariam Al Dhaheri,Female,Data Analysis,Excel,93,Absent,2024-08-23
1298,163,Mariam Al Dhaheri,Female,Data Analysis,SQL Basics,91,Present,2024-08-05
1299,163,Mariam Al Dhaheri,Female,Data Analysis,Power BI,87,Present,2024-09-01
1300,163,Mariam Al Dhaheri,Female,Data Analysis,Data Cleaning,82,Present,2024-08-12
1301,163,Mariam Al Dhaheri,Female,Data Analysis,Statistics,88,Present,2024-07-04
1302,163,Mariam Al Dhaheri,Female,Data Analysis,Data Cleaning,93,Absent,2024-09-20
1303,163,Mariam Al Dhaheri,Female,Data Analysis,Power BI,100,Present,2024-08-17
1304,163,Mariam Al Dhaheri,Female,Data Analysis,Excel,82,Present,2024-08-07
1305,164,Mariam Al Suwaidi,Female,Data Analysis,Data Cleaning,71,Absent,2024-09-25
1306,164,Mariam Al Suwaidi,Female,Data Analysis,Power BI,69,Present,2024-07-27
1307,164,Mariam Al Suwaidi,Female,Data Analysis,Power BI,76,Present,2024-07-26
1308,164,Mariam Al Suwaidi,Female,Data Analysis,Visualization,76,Present,2024-08-07
1309,164,Mariam Al Suwaidi,Female,Data Analysis,Statistics,72,Present,2024-07-23
1310,164,Mariam Al Suwaidi,Female,Data Analysis,Visualization,91,Absent,2024-08-13
1311,164,Mariam Al Suwaidi,Female,Data Analysis,Excel,78,Present,2024-08-16
1312,164,Mariam Al Suwaidi,Female,Data Analysis,SQL Basics,58,Present,2024-09-16
1313,165,Maryam Al Balushi,Female,Data Analysis,Excel,62,Present,2024-09-29
1314,165,Maryam Al Balushi,Female,Data Analysis,SQL Basics,67,Present,2024-07-05
1315,165,Maryam Al Balushi,Female,Data Analysis,Excel,48,Present,2024-09-24
1316,165,Maryam Al Balushi,Female,Data Analysis,SQL Basics,69,Present,2024-07-06
1317,165,Maryam Al Balushi,Female,Data Analysis,Data Cleaning,62,Present,2024-08-01
1318,165,Maryam Al Balushi,Female,Data Analysis,Visualization,73,Present,2024-08-24
1319,165,Maryam Al Balushi,Female,Data Analysis,Power BI,66,Present,2024-09-11
1320,165,Maryam Al Balushi,Female,Data Analysis,Data Cleaning,70,Present,2024-08-01
1321,166,Mariam Al Mazrouei,Female,IT Fundamentals,Networking,96,Present,2024-08-05
1322,166,Mariam Al Mazrouei,Female,IT Fundamentals,Hardware,86,Present,2024-09-29
1323,166,Mariam Al Mazrouei,Female,IT Fundamentals,Networking,96,Present,2024-09-26
1324,166,Mariam Al Mazrouei,Female,IT Fundamentals,Hardware,93,Absent,2024-08-19
1325,166,Mariam Al Mazrouei,Female,IT Fundamentals,Operating Systems,88,Present,2024-09-03
1326,166,Mariam Al Mazrouei,Female,IT Fundamentals,Troubleshooting,84,Present,2024-09-25
1327,166,Mariam Al Mazrouei,Female,IT Fundamentals,Security Basics,89,Present,2024-08-01
1328,166,Mariam Al Mazrouei,Female,IT Fundamentals,Networking,81,Present,2024-08-28
1329,167,Mariam Al Suwaidi,Female,Data Analysis,SQL Basics,59,Present,2024-07-08
1330,167,Mariam Al Suwaidi,Female,Data Analysis,SQL Basics,62,Absent,2024-09-24
1331,167,Mariam Al Suwaidi,Female,Data Analysis,Statistics,46,Absent,2024-09-17
1332,167,Mariam Al Suwaidi,Female,Data Analysis,Data Cleaning,55,Absent,2024-08-03
1333,167,Mariam Al Suwaidi,Female,Data Analysis,Statistics,62,Present,2024-07-25
1334,167,Mariam Al Suwaidi,Female,Data Analysis,Power BI,78,Present,2024-07-19
1335,167,Mariam Al Suwaidi,Female,Data Analysis,Visualization,78,Present,2024-09-15
1336,167,Mariam Al Suwaidi,Female,Data Analysis,Visualization,61,Present,2024-09-25
1337,168,Amna Al Darmaki,Female,Data Analysis,Visualization,57,Present,2024-08-21
1338,168,Amna Al Darmaki,Female,Data Analysis,Excel,61,Present,2024-08-21
1339,168,Amna Al Darmaki,Female,Data Analysis,Power BI,64,Present,2024-07-26
1340,168,Amna Al Darmaki,Female,Data Analysis,Data Cleaning,42,Present,2024-07-25
1341,168,Amna Al Darmaki,Female,Data Analysis,SQL Basics,70,Present,2024-07-29
1342,168,Amna Al Darmaki,Female,Data Analysis,Power BI,73,Present,2024-07-12
1343,168,Amna Al Darmaki,Female,Data Analysis,Statistics,66,Present,2024-07-15
1344,168,Amna Al Darmaki,Female,Data Analysis,SQL Basics,48,Absent,2024-08-06
1345,169,Hessa Al Suwaidi,Female,Web Development,Forms,56,Present,2024-08-14
1346,169,Hessa Al Suwaidi,Female,Web Development,HTML/CSS,52,Present,2024-07-23
1347,169,Hessa Al Suwaidi,Female,Web Development,Forms,51,Present,2024-07-16
1348,169,Hessa Al Suwaidi,Female,Web Development,Debugging,44,Present,2024-08-17
1349,169,Hessa Al Suwaidi,Female,Web Development,JavaScript,56,Absent,2024-09-18
1350,169,Hessa Al Suwaidi,Female,Web Development,Forms,51,Present,2024-08-24
1351,169,Hessa Al Suwaidi,Female,Web Development,HTML/CSS,57,Absent,2024-08-26
1352,169,Hessa Al Suwaidi,Female,Web Development,Forms,63,Present,2024-09-20
1353,170,Latifa Al Mansoori,Female,Data Analysis,Power BI,67,Present,2024-08-01
1354,170,Latifa Al Mansoori,Female,Data Analysis,Visualization,69,Absent,2024-07-11
1355,170,Latifa Al Mansoori,Female,Data Analysis,Power BI,41,Present,2024-07-14
1356,170,Latifa Al Mansoori,Female,Data Analysis,Data Cleaning,57,Present,2024-09-07
1357,170,Latifa Al Mansoori,Female,Data Analysis,Data Cleaning,40,Present,2024-08-27
1358,170,Latifa Al Mansoori,Female,Data Analysis,Data Cleaning,52,Present,2024-08-01
1359,170,Latifa Al Mansoori,Female,Data Analysis,Excel,50,Absent,2024-08-20
1360,170,Latifa Al Mansoori,Female,Data Analysis,Visualization,40,Present,2024-09-06
1361,171,Aisha Al Hammadi,Female,IT Fundamentals,IT Support,63,Absent,2024-07-05
1362,171,Aisha Al Hammadi,Female,IT Fundamentals,Hardware,53,Present,2024-07-31
1363,171,Aisha Al Hammadi,Female,IT Fundamentals,Operating Systems,52,Absent,2024-08-12
1364,171,Aisha Al Hammadi,Female,IT Fundamentals,Operating Systems,55,Present,2024-09-20
1365,171,Aisha Al Hammadi,Female,IT Fundamentals,Troubleshooting,76,Present,2024-07-11
1366,171,Aisha Al Hammadi,Female,IT Fundamentals,Hardware,66,Present,2024-08-10
1367,171,Aisha Al Hammadi,Female,IT Fundamentals,Hardware,45,Present,2024-07-29
1368,171,Aisha Al Hammadi,Female,IT Fundamentals,Troubleshooting,62,Present,2024-07-05
1369,172,Hessa Al Qasimi,Female,Python Basics,Data Types,40,Present,2024-07-27
1370,172,Hessa Al Qasimi,Female,Python Basics,Functions,50,Present,2024-08-14
1371,172,Hessa Al Qasimi,Female,Python Basics,OOP,53,Present,2024-08-25
1372,172,Hessa Al Qasimi,Female,Python Basics,Debugging,65,Present,2024-08-01
1373,172,Hessa Al Qasimi,Female,Python Basics,Debugging,55,Absent,2024-09-18
1374,172,Hessa Al Qasimi,Female,Python Basics,Debugging,55,Absent,2024-09-20
1375,172,Hessa Al Qasimi,Female,Python Basics,Loops,55,Present,2024-08-14
1376,172,Hessa Al Qasimi,Female,Python Basics,Debugging,49,Present,2024-08-21
1377,173,Latifa Al Shehhi,Female,Python Basics,Functions,69,Present,2024-07-18
1378,173,Latifa Al Shehhi,Female,Python Basics,Debugging,90,Present,2024-08-18
1379,173,Latifa Al Shehhi,Female,Python Basics,Debugging,76,Present,2024-08-23
1380,173,Latifa Al Shehhi,Female,Python Basics,Functions,100,Present,2024-08-28
1381,173,Latifa Al Shehhi,Female,Python Basics,Data Types,87,Present,2024-07-12
1382,173,Latifa Al Shehhi,Female,Python Basics,Debugging,74,Present,2024-08-07
1383,173,Latifa Al Shehhi,Female,Python Basics,Files,100,Present,2024-07-28
1384,173,Latifa Al Shehhi,Female,Python Basics,Files,92,Present,2024-09-02
1385,174,Aisha Al Awadhi,Female,Data Analysis,SQL Basics,100,Present,2024-07-10
1386,174,Aisha Al Awadhi,Female,Data Analysis,Visualization,100,Present,2024-07-25
1387,174,Aisha Al Awadhi,Female,Data Analysis,Data Cleaning,83,Present,2024-09-08
1388,174,Aisha Al Awadhi,Female,Data Analysis,Visualization,84,Present,2024-08-13
1389,174,Aisha Al Awadhi,Female,Data Analysis,Excel,100,Present,2024-07-26
1390,174,Aisha Al Awadhi,Female,Data Analysis,Power BI,87,Absent,2024-08-24
1391,174,Aisha Al Awadhi,Female,Data Analysis,Visualization,68,Present,2024-09-13
1392,174,Aisha Al Awadhi,Female,Data Analysis,Data Cleaning,72,Absent,2024-08-30
1393,175,Aisha Al Darmaki,Female,Web Development,APIs,41,Present,2024-08-19
1394,175,Aisha Al Darmaki,Female,Web Development,APIs,76,Present,2024-07-09
1395,175,Aisha Al Darmaki,Female,Web Development,Responsive Design,59,Present,2024-09-17
1396,175,Aisha Al Darmaki,Female,Web Development,Responsive Design,54,Present,2024-08-21
1397,175,Aisha Al Darmaki,Female,Web Development,Responsive Design,49,Present,2024-08-02
1398,175,Aisha Al Darmaki,Female,Web Development,Responsive Design,68,Present,2024-08-23
1399,175,Aisha Al Darmaki,Female,Web Development,Forms,67,Present,2024-09-03
1400,175,Aisha Al Darmaki,Female,Web Development,JavaScript,71,Present,2024-09-17
1401,176,Mariam Al Ameri,Female,Web Development,APIs,74,Present,2024-09-22
1402,176,Mariam Al Ameri,Female,Web Development,Forms,60,Absent,2024-08-08
1403,176,Mariam Al Ameri,Female,Web Development,JavaScript,56,Present,2024-09-17
1404,176,Mariam Al Ameri,Female,Web Development,APIs,76,Absent,2024-07-22
1405,176,Mariam Al Ameri,Female,Web Development,APIs,77,Present,2024-09-07
1406,176,Mariam Al Ameri,Female,Web Development,APIs,64,Present,2024-09-29
1407,176,Mariam Al Ameri,Female,Web Development,Responsive Design,57,Present,2024-09-17
1408,176,Mariam Al Ameri,Female,Web Development,Responsive Design,80,Present,2024-08-28
1409,177,Noora Al Kaabi,Female,Python Basics,Functions,75,Absent,2024-09-12
1410,177,Noora Al Kaabi,Female,Python Basics,OOP,81,Present,2024-08-11
1411,177,Noora Al Kaabi,Female,Python Basics,Debugging,85,Present,2024-07-02
1412,177,Noora Al Kaabi,Female,Python Basics,Functions,78,Present,2024-07-07
1413,177,Noora Al Kaabi,Female,Python Basics,OOP,68,Absent,2024-08-10
1414,177,Noora Al Kaabi,Female,Python Basics,Debugging,65,Absent,2024-09-11
1415,177,Noora Al Kaabi,Female,Python Basics,Files,80,Present,2024-08-29
1416,177,Noora Al Kaabi,Female,Python Basics,Functions,82,Present,2024-09-10
1417,178,Amna Al Nahyan,Female,Web Development,HTML/CSS,50,Present,2024-09-16
1418,178,Amna Al Nahyan,Female,Web Development,Forms,68,Present,2024-08-15
1419,178,Amna Al Nahyan,Female,Web Development,APIs,70,Present,2024-09-05
1420,178,Amna Al Nahyan,Female,Web Development,JavaScript,82,Present,2024-08-23
1421,178,Amna Al Nahyan,Female,Web Development,HTML/CSS,68,Absent,2024-09-09
1422,178,Amna Al Nahyan,Female,Web Development,Forms,84,Present,2024-07-27
1423,178,Amna Al Nahyan,Female,Web Development,Debugging,66,Present,2024-09-08
1424,178,Amna Al Nahyan,Female,Web Development,APIs,75,Present,2024-07-31
1425,179,Hessa Al Darmaki,Female,IT Fundamentals,Troubleshooting,76,Present,2024-08-04
1426,179,Hessa Al Darmaki,Female,IT Fundamentals,Hardware,69,Absent,2024-07-22
1427,179,Hessa Al Darmaki,Female,IT Fundamentals,Operating Systems,75,Present,2024-07-24
1428,179,Hessa Al Darmaki,Female,IT Fundamentals,Hardware,90,Present,2024-09-20
1429,179,Hessa Al Darmaki,Female,IT Fundamentals,Operating Systems,63,Present,2024-08-07
1430,179,Hessa Al Darmaki,Female,IT Fundamentals,Networking,67,Absent,2024-08-20
1431,179,Hessa Al Darmaki,Female,IT Fundamentals,Networking,70,Present,2024-07-16
1432,179,Hessa Al Darmaki,Female,IT Fundamentals,Hardware,68,Present,2024-09-01
1433,180,Latifa Al Ketbi,Female,Web Development,Forms,97,Present,2024-08-06
1434,180,Latifa Al Ketbi,Female,Web Development,HTML/CSS,94,Absent,2024-09-22
1435,180,Latifa Al Ketbi,Female,Web Development,Responsive Design,100,Present,2024-07-03
1436,180,Latifa Al Ketbi,Female,Web Development,Forms,88,Present,2024-09-09
1437,180,Latifa Al Ketbi,Female,Web Development,Debugging,79,Present,2024-07-13
1438,180,Latifa Al Ketbi,Female,Web Development,Responsive Design,81,Present,2024-09-10
1439,180,Latifa Al Ketbi,Female,Web Development,Debugging,94,Present,2024-09-28
1440,180,Latifa Al Ketbi,Female,Web Development,JavaScript,95,Present,2024-07-31
1441,181,Latifa Al Marri,Female,IT Fundamentals,Operating Systems,70,Present,2024-08-08
1442,181,Latifa Al Marri,Female,IT Fundamentals,Operating Systems,79,Present,2024-07-11
1443,181,Latifa Al Marri,Female,IT Fundamentals,Operating Systems,91,Absent,2024-09-12
1444,181,Latifa Al Marri,Female,IT Fundamentals,Security Basics,88,Present,2024-08-24
1445,181,Latifa Al Marri,Female,IT Fundamentals,IT Support,71,Present,2024-07-20
1446,181,Latifa Al Marri,Female,IT Fundamentals,Networking,77,Present,2024-08-31
1447,181,Latifa Al Marri,Female,IT Fundamentals,Troubleshooting,89,Present,2024-08-02
1448,181,Latifa Al Marri,Female,IT Fundamentals,Hardware,98,Present,2024-07-05
1449,182,Shaikha Al Shehhi,Female,Python Basics,OOP,100,Present,2024-09-13
1450,182,Shaikha Al Shehhi,Female,Python Basics,Loops,100,Present,2024-09-03
1451,182,Shaikha Al Shehhi,Female,Python Basics,Files,81,Present,2024-07-23
1452,182,Shaikha Al Shehhi,Female,Python Basics,Debugging,98,Present,2024-09-04
1453,182,Shaikha Al Shehhi,Female,Python Basics,Files,100,Present,2024-07-04
1454,182,Shaikha Al Shehhi,Female,Python Basics,Files,95,Present,2024-08-12
1455,182,Shaikha Al Shehhi,Female,Python Basics,Debugging,87,Present,2024-07-22
1456,182,Shaikha Al Shehhi,Female,Python Basics,Data Types,94,Present,2024-08-03
1457,183,Fatima Al Darmaki,Female,IT Fundamentals,Operating Systems,76,Present,2024-09-03
1458,183,Fatima Al Darmaki,Female,IT Fundamentals,Hardware,83,Present,2024-07-29
1459,183,Fatima Al Darmaki,Female,IT Fundamentals,Operating Systems,95,Present,2024-08-26
1460,183,Fatima Al Darmaki,Female,IT Fundamentals,Troubleshooting,82,Present,2024-07-19
1461,183,Fatima Al Darmaki,Female,IT Fundamentals,Operating Systems,80,Present,2024-07-01
1462,183,Fatima Al Darmaki,Female,IT Fundamentals,IT Support,97,Present,2024-08-15
1463,183,Fatima Al Darmaki,Female,IT Fundamentals,Networking,88,Present,2024-07-13
1464,183,Fatima Al Darmaki,Female,IT Fundamentals,Security Basics,99,Present,2024-08-29
1465,184,Maryam Al Qubaisi,Female,Python Basics,OOP,88,Present,2024-07-17
1466,184,Maryam Al Qubaisi,Female,Python Basics,Files,81,Present,2024-08-17
1467,184,Maryam Al Qubaisi,Female,Python Basics,Functions,88,Absent,2024-07-20
1468,184,Maryam Al Qubaisi,Female,Python Basics,Files,81,Present,2024-08-28
1469,184,Maryam Al Qubaisi,Female,Python Basics,Debugging,73,Present,2024-07-24
1470,184,Maryam Al Qubaisi,Female,Python Basics,Loops,90,Present,2024-07-09
1471,184,Maryam Al Qubaisi,Female,Python Basics,Data Types,88,Present,2024-07-19
1472,184,Maryam Al Qubaisi,Female,Python Basics,Loops,82,Absent,2024-09-01
1473,185,Amna Al Balushi,Female,Data Analysis,Data Cleaning,80,Present,2024-07-07
1474,185,Amna Al Balushi,Female,Data Analysis,Statistics,85,Present,2024-07-20
1475,185,Amna Al Balushi,Female,Data Analysis,SQL Basics,86,Present,2024-07-21
1476,185,Amna Al Balushi,Female,Data Analysis,Excel,100,Present,2024-09-01
1477,185,Amna Al Balushi,Female,Data Analysis,Power BI,95,Present,2024-07-05
1478,185,Amna Al Balushi,Female,Data Analysis,Power BI,100,Present,2024-07-26
1479,185,Amna Al Balushi,Female,Data Analysis,Excel,70,Absent,2024-09-03
1480,185,Amna Al Balushi,Female,Data Analysis,Excel,100,Present,2024-09-25
1481,186,Maryam Al Balushi,Female,Data Analysis,Statistics,92,Present,2024-07-16
1482,186,Maryam Al Balushi,Female,Data Analysis,Excel,81,Present,2024-08-23
1483,186,Maryam Al Balushi,Female,Data Analysis,Visualization,63,Absent,2024-09-15
1484,186,Maryam Al Balushi,Female,Data Analysis,Power BI,74,Absent,2024-07-24
1485,186,Maryam Al Balushi,Female,Data Analysis,Statistics,82,Present,2024-09-21
1486,186,Maryam Al Balushi,Female,Data Analysis,Power BI,87,Present,2024-08-16
1487,186,Maryam Al Balushi,Female,Data Analysis,Visualization,72,Present,2024-09-17
1488,186,Maryam Al Balushi,Female,Data Analysis,Power BI,100,Absent,2024-08-25
1489,187,Amna Al Zaabi,Female,Web Development,Forms,80,Present,2024-09-03
1490,187,Amna Al Zaabi,Female,Web Development,Debugging,79,Present,2024-08-08
1491,187,Amna Al Zaabi,Female,Web Development,Debugging,93,Present,2024-08-20
1492,187,Amna Al Zaabi,Female,Web Development,Debugging,75,Present,2024-07-03
1493,187,Amna Al Zaabi,Female,Web Development,Debugging,68,Present,2024-07-05
1494,187,Amna Al Zaabi,Female,Web Development,JavaScript,73,Present,2024-09-18
1495,187,Amna Al Zaabi,Female,Web Development,JavaScript,87,Present,2024-08-09
1496,187,Amna Al Zaabi,Female,Web Development,Responsive Design,50,Present,2024-07-15
1497,188,Maryam Al Awadhi,Female,Web Development,Responsive Design,80,Present,2024-07-25
1498,188,Maryam Al Awadhi,Female,Web Development,HTML/CSS,100,Present,2024-08-02
1499,188,Maryam Al Awadhi,Female,Web Development,Debugging,90,Absent,2024-09-16
1500,188,Maryam Al Awadhi,Female,Web Development,APIs,87,Present,2024-09-28
1501,188,Maryam Al Awadhi,Female,Web Development,JavaScript,89,Present,2024-08-17
1502,188,Maryam Al Awadhi,Female,Web Development,JavaScript,85,Present,2024-09-22
1503,188,Maryam Al Awadhi,Female,Web Development,APIs,72,Present,2024-09-17
1504,188,Maryam Al Awadhi,Female,Web Development,Responsive Design,82,Present,2024-07-10
1505,189,Mariam Al Mansoori,Female,Data Analysis,SQL Basics,68,Absent,2024-08-28
1506,189,Mariam Al Mansoori,Female,Data Analysis,Data Cleaning,80,Present,2024-07-29
1507,189,Mariam Al Mansoori,Female,Data Analysis,Excel,46,Absent,2024-07-02
1508,189,Mariam Al Mansoori,Female,Data Analysis,Power BI,67,Present,2024-07-17
1509,189,Mariam Al Mansoori,Female,Data Analysis,Visualization,96,Present,2024-09-09
1510,189,Mariam Al Mansoori,Female,Data Analysis,Power BI,64,Present,2024-09-10
1511,189,Mariam Al Mansoori,Female,Data Analysis,Excel,65,Present,2024-08-05
1512,189,Mariam Al Mansoori,Female,Data Analysis,Visualization,67,Present,2024-07-03
1513,190,Shaikha Al Kaabi,Female,Data Analysis,Excel,71,Absent,2024-07-21
1514,190,Shaikha Al Kaabi,Female,Data Analysis,Data Cleaning,54,Present,2024-08-15
1515,190,Shaikha Al Kaabi,Female,Data Analysis,SQL Basics,83,Present,2024-07-22
1516,190,Shaikha Al Kaabi,Female,Data Analysis,Power BI,63,Absent,2024-07-24
1517,190,Shaikha Al Kaabi,Female,Data Analysis,Excel,64,Present,2024-07-01
1518,190,Shaikha Al Kaabi,Female,Data Analysis,Visualization,66,Absent,2024-07-24
1519,190,Shaikha Al Kaabi,Female,Data Analysis,Power BI,77,Present,2024-07-31
1520,190,Shaikha Al Kaabi,Female,Data Analysis,Data Cleaning,55,Present,2024-07-04
1521,191,Aisha Al Ameri,Female,Web Development,Debugging,88,Present,2024-07-05
1522,191,Aisha Al Ameri,Female,Web Development,Forms,92,Present,2024-08-21
1523,191,Aisha Al Ameri,Female,Web Development,Responsive Design,91,Present,2024-08-08
1524,191,Aisha Al Ameri,Female,Web Development,Responsive Design,85,Present,2024-08-26
1525,191,Aisha Al Ameri,Female,Web Development,HTML/CSS,91,Present,2024-08-05
1526,191,Aisha Al Ameri,Female,Web Development,Responsive Design,83,Present,2024-07-08
1527,191,Aisha Al Ameri,Female,Web Development,Responsive Design,92,Present,2024-09-24
1528,191,Aisha Al Ameri,Female,Web Development,Responsive Design,86,Absent,2024-08-18
1529,192,Fatima Al Zaabi,Female,Data Analysis,Excel,79,Absent,2024-09-08
1530,192,Fatima Al Zaabi,Female,Data Analysis,Excel,80,Present,2024-07-30
1531,192,Fatima Al Zaabi,Female,Data Analysis,Excel,81,Present,2024-09-17
1532,192,Fatima Al Zaabi,Female,Data Analysis,Statistics,84,Absent,2024-07-31
1533,192,Fatima Al Zaabi,Female,Data Analysis,Data Cleaning,77,Absent,2024-07-08
1534,192,Fatima Al Zaabi,Female,Data Analysis,Excel,74,Present,2024-09-08
1535,192,Fatima Al Zaabi,Female,Data Analysis,Excel,73,Present,2024-07-07
1536,192,Fatima Al Zaabi,Female,Data Analysis,Visualization,73,Present,2024-08-25
1537,193,Noora Al Zaabi,Female,Python Basics,OOP,84,Present,2024-07-17
1538,193,Noora Al Zaabi,Female,Python Basics,Data Types,76,Present,2024-07-26
1539,193,Noora Al Zaabi,Female,Python Basics,Files,100,Present,2024-09-17
1540,193,Noora Al Zaabi,Female,Python Basics,Files,95,Present,2024-08-08
1541,193,Noora Al Zaabi,Female,Python Basics,Data Types,73,Absent,2024-08-28
1542,193,Noora Al Zaabi,Female,Python Basics,OOP,60,Present,2024-09-01
1543,193,Noora Al Zaabi,Female,Python Basics,Data Types,74,Absent,2024-08-02
1544,193,Noora Al Zaabi,Female,Python Basics,Loops,78,Present,2024-07-12
1545,194,Aisha Al Ketbi,Female,Data Analysis,Visualization,73,Present,2024-07-13
1546,194,Aisha Al Ketbi,Female,Data Analysis,Data Cleaning,57,Present,2024-07-19
1547,194,Aisha Al Ketbi,Female,Data Analysis,Statistics,79,Present,2024-07-13
1548,194,Aisha Al Ketbi,Female,Data Analysis,Excel,50,Present,2024-09-07
1549,194,Aisha Al Ketbi,Female,Data Analysis,Power BI,84,Present,2024-08-30
1550,194,Aisha Al Ketbi,Female,Data Analysis,Excel,77,Present,2024-09-02
1551,194,Aisha Al Ketbi,Female,Data Analysis,SQL Basics,84,Present,2024-07-28
1552,194,Aisha Al Ketbi,Female,Data Analysis,SQL Basics,80,Present,2024-07-14
1553,195,Latifa Al Neyadi,Female,IT Fundamentals,Hardware,90,Present,2024-09-19
1554,195,Latifa Al Neyadi,Female,IT Fundamentals,IT Support,70,Present,2024-07-22
1555,195,Latifa Al Neyadi,Female,IT Fundamentals,Hardware,92,Present,2024-08-27
1556,195,Latifa Al Neyadi,Female,IT Fundamentals,Networking,93,Present,2024-07-22
1557,195,Latifa Al Neyadi,Female,IT Fundamentals,IT Support,79,Present,2024-08-20
1558,195,Latifa Al Neyadi,Female,IT Fundamentals,IT Support,100,Present,2024-08-23
1559,195,Latifa Al Neyadi,Female,IT Fundamentals,Operating Systems,89,Present,2024-09-04
1560,195,Latifa Al Neyadi,Female,IT Fundamentals,Security Basics,91,Present,2024-09-05
1561,196,Shaikha Al Awadhi,Female,Data Analysis,Power BI,83,Present,2024-09-13
1562,196,Shaikha Al Awadhi,Female,Data Analysis,Visualization,79,Present,2024-07-23
1563,196,Shaikha Al Awadhi,Female,Data Analysis,SQL Basics,83,Present,2024-07-10
1564,196,Shaikha Al Awadhi,Female,Data Analysis,Excel,79,Present,2024-08-10
1565,196,Shaikha Al Awadhi,Female,Data Analysis,SQL Basics,82,Present,2024-09-16
1566,196,Shaikha Al Awadhi,Female,Data Analysis,Data Cleaning,97,Present,2024-09-07
1567,196,Shaikha Al Awadhi,Female,Data Analysis,Power BI,100,Present,2024-09-21
1568,196,Shaikha Al Awadhi,Female,Data Analysis,SQL Basics,99,Present,2024-07-03
1569,197,Noora Al Ketbi,Female,Web Development,HTML/CSS,63,Present,2024-08-30
1570,197,Noora Al Ketbi,Female,Web Development,Responsive Design,52,Present,2024-07-07
1571,197,Noora Al Ketbi,Female,Web Development,Forms,69,Present,2024-07-07
1572,197,Noora Al Ketbi,Female,Web Development,Debugging,72,Present,2024-09-08
1573,197,Noora Al Ketbi,Female,Web Development,HTML/CSS,56,Present,2024-08-18
1574,197,Noora Al Ketbi,Female,Web Development,Responsive Design,62,Present,2024-09-08
1575,197,Noora Al Ketbi,Female,Web Development,HTML/CSS,53,Present,2024-09-13
1576,197,Noora Al Ketbi,Female,Web Development,APIs,55,Present,2024-08-03
1577,198,Maryam Al Balushi,Female,IT Fundamentals,Hardware,81,Present,2024-07-21
1578,198,Maryam Al Balushi,Female,IT Fundamentals,Operating Systems,57,Present,2024-08-04
1579,198,Maryam Al Balushi,Female,IT Fundamentals,Operating Systems,87,Present,2024-08-05
1580,198,Maryam Al Balushi,Female,IT Fundamentals,Troubleshooting,54,Present,2024-09-15
1581,198,Maryam Al Balushi,Female,IT Fundamentals,Operating Systems,92,Present,2024-07-28
1582,198,Maryam Al Balushi,Female,IT Fundamentals,Troubleshooting,70,Present,2024-08-07
1583,198,Maryam Al Balushi,Female,IT Fundamentals,Operating Systems,85,Present,2024-08-04
1584,198,Maryam Al Balushi,Female,IT Fundamentals,Hardware,72,Present,2024-08-10
1585,199,Amna Al Qasimi,Female,Web Development,Forms,62,Present,2024-07-28
1586,199,Amna Al Qasimi,Female,Web Development,Debugging,40,Present,2024-09-09
1587,199,Amna Al Qasimi,Female,Web Development,HTML/CSS,64,Present,2024-08-07
1588,199,Amna Al Qasimi,Female,Web Development,Responsive Design,51,Present,2024-07-03
1589,199,Amna Al Qasimi,Female,Web Development,APIs,56,Present,2024-07-15
1590,199,Amna Al Qasimi,Female,Web Development,JavaScript,50,Present,2024-08-10
1591,199,Amna Al Qasimi,Female,Web Development,APIs,77,Present,2024-08-21
1592,199,Amna Al Qasimi,Female,Web Development,APIs,69,Present,2024-08-16
1593,200,Fatima Al Mansoori,Female,Web Development,JavaScript,66,Present,2024-07-16
1594,200,Fatima Al Mansoori,Female,Web Development,Debugging,69,Present,2024-07-12
1595,200,Fatima Al Mansoori,Female,Web Development,Debugging,86,Present,2024-09-15
1596,200,Fatima Al Mansoori,Female,Web Development,Debugging,85,Present,2024-08-28
